ACCOUNT_ID,BALANCE_CENTS
2146,11170063
2147,7106830
2148,9322419
2149,578347
2150,13288573
2151,9415507
2152,5775705
2153,13695968
2154,5544960
2155,10585091
2156,2640719
2157,-3226713
2158,4498268
2159,2655610
2160,9323203
2161,8534353
2162,1786867
2163,2982438
2164,5679963
2165,9789450
2166,11652314
2167,10817554
2168,10707445
2169,-813453
2170,-179619
2171,569375
2172,6950264
2173,3382941
2174,7982159
2175,1536332
2176,3093338
2177,5377923
2178,10092416
2179,3502122
2180,9386177
2181,562843
2182,1676096
2183,5653094
2184,2959500
2185,1387961
2186,4706714
2187,6776824
2188,7447005
2189,2470900
2190,9532028
2191,5379398
2192,3065922
2193,5463278
2194,9213691
2195,8269358
2196,4814449
2197,8239001
2198,-1622940
2199,1582746
2200,5467817
2201,4570109
2202,8112201
2203,9789872
2204,6378943
2205,9739765
2206,9226454
2207,7496784
2208,10142991
2209,2461047
2210,8796281
2211,3642747
2212,-2840498
2213,4517475
2214,7040916
2215,5217257
2216,2370708
2217,-1904060
2218,3394727
2219,10183638
2220,3835062
2221,6507522
2222,-381270
2223,9312566
2224,2112623
2225,1119258
2226,2701497
2227,6118983
2228,10406587
2229,2430505
2230,7013541
2231,6611000
2232,1792434
2233,3939464
2234,4708444
2235,3376819
2236,10127318
2237,6960653
2238,8874258
2239,5256887
2240,7782129
2241,2845740
2242,8404026
2243,2245311
2244,1678645
2245,9186443
2246,5066474
2247,2540015
2248,313344
2249,6244199
2250,-568754
2251,6324915
2252,2875777
2253,5983919
2254,1403405
2255,12922332
2256,5240977
2257,3417965
2258,5733998
2259,3738779
2260,730543
2261,1261702
2262,1600093
2263,3431171
2264,10697908
2265,4897333
2266,2778012
2267,5921648
2268,1682512
2269,8972625
2270,476233
2271,3290827
2272,9290743
2273,10434491
2274,6670166
2275,11281621
2276,7593388
2277,2054131
2278,3776546
2279,8211538
2280,3533095
2281,6599300
2282,7934573
2283,2537503
2284,9163699
2285,2054340
2286,7130895
2287,1109923
2288,6623862
2289,5929814
2290,2038948
2291,3945054
2292,4331514
2293,5564864
2294,4169925
2295,-1684010
2296,7712568
2297,4052524
2298,6776612
2299,7664549
2300,5460423
2301,9037305
2302,14658425
2303,2086172
2304,7341033
2305,3146960
2306,7984372
2307,9226461
2308,8711160
2309,2335678
2310,9483856
2311,8913010
2312,-1912872
2313,7317898
2314,6886986
2315,3981079
2316,602683
2317,10166652
2318,10249867
2319,2324970
2320,6301295
2321,2021804
2322,3221567
2323,1607086
2324,4283758
2325,2189899
2326,1063632
2327,5414223
2328,4776948
2329,5496859
2330,6579718
2331,40966
2332,9900291
2333,3747376
2334,2435610
2335,3666369
2336,6001169
2337,10280516
2338,3560538
2339,9205819
2340,1282497
2341,7052372
2342,10450712
2343,5429544
2344,7640551
2345,7686450
2346,5988238
2347,288943
2348,7585893
2349,4744295
2350,4025839
2351,6508952
2352,10642788
2353,6693760
2354,8510385
2355,2569493
2356,2044074
2357,11357958
2358,1419692
2359,892417
2360,4226286
2361,1897934
2362,9835197
2363,1975305
2364,2374579
2365,4801046
2366,10461901
2367,7091698
2368,9162879
2369,5022890
2370,2014151
2371,9514032
2372,9283327
2373,3017551
2374,6448044
2375,5453592
2376,4548878
2377,3723154
2378,2200446
2379,4515009
2380,5256077
2381,7318393
2382,1220448
2383,215145
2384,6686365
2385,6124505
2386,-994502
2387,4283437
2388,1734334
2389,2098433
2390,198648
2391,6481379
2392,6495778
2393,-966594
2394,4721036
2395,6206094
2396,3937833
2397,4258608
2398,8459978
2399,6682302
2400,-2164669
2401,15522779
2402,8633626
2403,8094736
2404,9240947
2405,3122496
2406,5575908
2407,1401622
2408,10774253
2409,7209145
2410,5874446
2411,4599815
2412,5422728
2413,10336804
2414,-2015260
2415,4732674
2416,2214135
2417,8961379
2418,6444118
2419,8874323
2420,-1825021
2421,2304749
2422,3810612
2423,411594
2424,1101982
2425,1758011
2426,1874980
2427,1391759
2428,7849854
2429,1328922
2430,6861186
2431,6290837
2432,6712653
2433,2974827
2434,6499688
2435,4110122
2436,3641073
2437,7134978
2438,6861236
2439,1087107
2440,3765523
2441,-1921045
2442,11095672
2443,6424522
2444,476088
2445,2462193
2446,6780530
2447,1742777
2448,-330907
2449,183071
2450,4030963
2451,232855
2452,5329633
2453,8786564
2454,8424186
2455,-1480182
2456,9646538
2457,5713214
2458,10011347
2459,112306
2460,6603535
2461,-1340099
2462,1524308
2463,5197304
2464,3906688
2465,6928887
2466,-273628
2467,2228090
2468,7073848
2469,10747688
2470,7219800
2471,-301791
2472,815057
2473,7031480
2474,5767773
2475,11693071
2476,2541850
2477,1938620
2478,8609144
2479,4561392
2480,10339356
2481,9306654
2482,2385781
2483,3618911
2484,-258088
2485,1802595
2486,9028728
2487,796213
2488,-337139
2489,3062678
2490,5168597
2491,-1666853
2492,10600347
2493,11530371
2494,872529
2495,5876441
2496,10868330
2497,12385696
2498,9127277
2499,5363350
2500,3978441
2501,502526
2502,5240536
2503,8961109
2504,1354990
2505,2616863
2506,6490105
2507,1574139
2508,10352097
2509,4468963
2510,5895714
2511,10281484
2512,4022946
2513,779413
2514,8504076
2515,8797399
2516,7616760
2517,4964974
2518,11981648
2519,12324689
2520,8257444
2521,-2510632
2522,6441940
2523,2664873
2524,-587696
2525,9571330
2526,1734927
2527,9889032
2528,11904318
2529,1113478
2530,4125499
2531,-26769
2532,2244220
2533,2048102
2534,6770161
2535,8807143
2536,4330851
2537,8640240
2538,7015077
2539,701460
2540,4351574
2541,3429346
2542,9788997
2543,5135841
2544,-1063644
2545,5525305
2546,12345562
2547,4486235
2548,-1936227
2549,8361763
2550,8023523
2551,1803636
2552,7954330
2553,7620611
2554,2173124
2555,3530595
2556,1012704
2557,6606720
2558,5733545
2559,6226333
2560,9022215
2561,7695614
2562,5404359
2563,4777789
2564,10540255
2565,1905771
2566,2713330
2567,-789711
2568,2159887
2569,3291783
2570,5028426
2571,5458039
2572,7159564
2573,9539393
2574,11214609
2575,585605
2576,5685058
2577,5012423
2578,6170982
2579,5692706
2580,12415712
2581,10610670
2582,7125154
2583,-188727
2584,1018733
2585,6716255
2586,1226269
2587,6165604
2588,3868276
2589,2797614
2590,865183
2591,7270054
2592,6253788
2593,7671198
2594,6668376
2595,3709323
2596,4797589
2597,3277373
2598,2113514
2599,1484427
2600,3165457
2601,3771435
2602,8538034
2603,1944042
2604,-365646
2605,5469498
2606,4946037
2607,2263846
2608,5351040
2609,7784064
2610,-394007
2611,5310992
2612,11107975
2613,3717456
2614,3754
2615,586167
2616,6693833
2617,1194981
2618,6210477
2619,6692546
2620,211502
2621,9593363
2622,3546662
2623,6271808
2624,1301540
2625,8058048
2626,8496277
2627,7014813
2628,6386846
2629,2167158
2630,7849478
2631,1132788
2632,609390
2633,4418979
2634,9990266
2635,5616027
2636,1912049
2637,4278357
2638,12842274
2639,2876263
2640,3506678
2641,6564762
2642,13258776
2643,8186504
2644,11200379
2645,7196825
2646,2014038
2647,8449613
2648,4460715
2649,1526157
2650,9077917
2651,6116092
2652,2440982
2653,8236624
2654,3900337
2655,3095129
2656,2664399
2657,4210213
2658,8584608
2659,2038966
2660,4961881
2661,2258750
2662,8830549
2663,5248737
2664,3545396
2665,4833469
2666,10624832
2667,3902516
2668,6043935
2669,4427597
2670,5119129
2671,2330539
2672,1000244
2673,5518073
2674,10464134
2675,7799578
2676,10129354
2677,1733662
2678,8034147
2679,5768540
2680,1345307
2681,2062996
2682,2308663
2683,6087919
2684,9249269
2685,10649033
2686,-2061739
2687,-309076
2688,5898447
2689,6196807
2690,5494080
2691,1969075
2692,1841708
2693,8185853
2694,9800958
2695,2534917
2696,3557848
2697,6407108
2698,3861474
2699,9823280
2700,3686539
2701,5787059
2702,5744745
2703,4048499
2704,6021900
2705,8668451
2706,1207163
2707,4751625
2708,8344401
2709,13428368
2710,4828548
2711,4303586
2712,10847427
2713,-270604
2714,4956031
2715,2445775
2716,5891000
2717,2877013
2718,9779882
2719,3074683
2720,8675232
2721,9380240
2722,7228659
2723,806554
2724,9467453
2725,3738892
2726,398301
2727,4256369
2728,2614275
2729,5279569
2730,7461060
2731,6866586
2732,9892837
2733,1501886
2734,6495696
2735,8167932
2736,71970
2737,5054405
2738,1931871
2739,1298080
2740,7826971
2741,13264378
2742,876228
2743,6244405
2744,5784006
2745,5543703
2746,8268502
2747,9388305
2748,2870010
2749,5959265
2750,5383965
2751,9698349
2752,5202059
2753,5493938
2754,3668517
2755,6956192
2756,8398454
2757,3924824
2758,-687392
2759,6941685
2760,5810460
2761,4361849
2762,1534095
2763,10306639
2764,954209
2765,8397917
2766,11343768
2767,7944151
2768,-818750
2769,7909532
2770,8800215
2771,7073843
2772,6874684
2773,6854984
2774,1720105
2775,-55896
2776,8907882
2777,3953349
2778,1642568
2779,5590821
2780,8112293
2781,5547046
2782,-376443
2783,6016928
2784,6689376
2785,748111
2786,7938839
2787,7309375
2788,2160819
2789,7165736
2790,9669441
2791,4653821
2792,4545904
2793,6302677
2794,5000156
2795,3761645
2796,8838228
2797,8880343
2798,-730979
2799,104391
2800,10481238
2801,6022472
2802,1780945
2803,5604997
2804,6883518
2805,9127953
2806,4931258
2807,962044
2808,3260700
2809,8050785
2810,2101269
2811,4730033
2812,10138540
2813,6453864
2814,5055472
2815,4030248
2816,5809072
2817,116683
2818,1564372
2819,4075749
2820,6634660
2821,4644918
2822,2105422
2823,7468642
2824,7812880
2825,7674398
2826,5343102
2827,8307922
2828,3015028
2829,2173152
2830,9112097
2831,2205182
2832,4982570
2833,9571112
2834,1028424
2835,9311074
2836,8071804
2837,8421920
2838,1130423
2839,3198630
2840,2307029
2841,9668947
2842,3596558
2843,5659879
2844,3042811
2845,1418448
2846,9947357
2847,6632794
2848,14399935
2849,4513658
2850,7046937
2851,6167828
2852,5060499
2853,5561117
2854,9760984
2855,7776768
2856,10547412
2857,8051384
2858,4303854
2859,6898392
2860,9941845
2861,7042302
2862,3301770
2863,2168253
2864,9340154
2865,4946668
2866,937044
2867,8854286
2868,6373717
2869,3303096
2870,1527371
2871,6152994
2872,7071773
2873,1474645
2874,3398059
2875,3129617
2876,6185662
2877,6708650
2878,9110198
2879,4346310
2880,6698116
2881,11027478
2882,8328070
2883,2351698
2884,3374895
2885,2881672
2886,7344393
2887,1890598
2888,4275675
2889,3750166
2890,3161473
2891,10774599
2892,2534405
2893,10575486
2894,7505375
2895,-917060
2896,5604088
2897,8737076
2898,776453
2899,-2652446
2900,10697591
2901,3837313
2902,5545956
2903,9820875
2904,4288808
2905,-675232
2906,-382605
2907,11339439
2908,2252993
2909,7349138
2910,6182900
2911,8034310
2912,6458238
2913,10758906
2914,3370693
2915,4503791
2916,3126205
2917,4906009
2918,6092097
2919,5526732
2920,1308042
2921,6645671
2922,6368796
2923,-752396
2924,1060039
2925,6404539
2926,7678762
2927,3411604
2928,9209910
2929,4708097
2930,7621334
2931,1753829
2932,10567146
2933,9164328
2934,7143626
2935,133504
2936,1920284
2937,3978724
2938,7669269
2939,626221
2940,7470731
2941,1038865
2942,2517483
2943,-906371
2944,6568632
2945,8303345
2946,5572967
2947,7531746
2948,8468972
2949,2133872
2950,-707029
2951,7538797
2952,5008934
2953,3803184
2954,4283149
2955,13190609
2956,-3878745
2957,623734
2958,2246682
2959,-1989288
2960,2887336
2961,4538381
2962,10146386
2963,9481272
2964,8429518
2965,9128011
2966,4885112
2967,7105292
2968,6313522
2969,9354354
2970,1608464
2971,3661212
2972,8287322
2973,13772429
2974,716708
2975,4959362
2976,7315284
2977,4153090
2978,8902258
2979,6706294
2980,11025740
2981,10159338
2982,2341039
2983,919980
2984,2519530
2985,4993690
2986,3339170
2987,3802945
2988,7541823
2989,8993918
2990,8526495
2991,6614074
2992,6978648
2993,7722132
2994,8811943
2995,6490049
2996,11564258
2997,4532452
2998,4230518
2999,11870735
3000,9263684
3001,953794
3002,5532702
3003,1241124
3004,10717790
3005,10921792
3006,6327016
3007,1990096
3008,6059057
3009,6659423
3010,-753851
3011,5929953
3012,8539941
3013,3152697
3014,6623056
3015,10673786
3016,7161854
3017,3693050
3018,1010956
3019,4425828
3020,5175078
3021,9251664
3022,4677488
3023,5200046
3024,3487726
3025,1656848
3026,1103508
3027,4545349
3028,7042651
3029,8155539
3030,6693276
3031,7794653
3032,9530157
3033,-849838
3034,6446958
3035,4814637
3036,5342435
3037,6295595
3038,1902296
3039,8826266
3040,6698677
3041,5927276
3042,7286051
3043,2499403
3044,1034798
3045,3292627
3046,2208185
3047,9978526
3048,2011530
3049,10479347
3050,-79190
3051,763647
3052,4371603
3053,254297
3054,9974058
3055,6884375
3056,117256
3057,988009
3058,5116184
3059,6132436
3060,9789785
3061,8280020
3062,1854396
3063,1862167
3064,6193254
3065,3719570
3066,5581447
3067,5524694
3068,1170919
3069,9783089
3070,4198835
3071,916866
3072,5639496
3073,-1200771
3074,4918416
3075,11769482
3076,1705632
3077,3524561
3078,1033446
3079,1513408
3080,5240276
3081,11628807
3082,6636229
3083,7153352
3084,5535945
3085,3395165
3086,3142794
3087,8803405
3088,5839307
3089,11621607
3090,4995299
3091,914208
3092,13170875
3093,8320285
3094,7718224
3095,10582946
3096,-251984
3097,3968267
3098,4420523
3099,6079368
3100,466041
3101,8700877
3102,7726727
3103,6236660
3104,7272010
3105,395233
3106,2385470
3107,1675652
3108,-1451510
3109,2373219
3110,2402396
3111,7988216
3112,1339629
3113,6262801
3114,11086110
3115,9042303
3116,6088535
3117,1930586
3118,7777643
3119,10151921
3120,7419293
3121,-840871
3122,7198191
3123,4057299
3124,7579315
3125,10232232
3126,9414282
3127,196681
3128,2347845
3129,4033536
3130,8702408
3131,5899935
3132,3940291
3133,5408862
3134,6664580
3135,9523837
3136,1324931
3137,5583190
3138,10930982
3139,8049900
3140,4911726
3141,6365909
3142,5471734
3143,4052667
3144,2594259
3145,4424427
3146,5344720
3147,11931004
3148,6088738
3149,1687290
3150,11526879
3151,1671577
3152,4068259
3153,7285220
3154,11586272
3155,6488538
3156,5214532
3157,1457876
3158,3594443
3159,7771424
3160,10162802
3161,8989624
3162,4901292
3163,6727186
3164,6570410
3165,3205719
3166,5727972
3167,12173346
3168,3837221
3169,1746745
3170,944800
3171,4457591
3172,1245371
3173,1596546
3174,6082971
3175,2070936
3176,4086813
3177,8763459
3178,7178499
3179,8902619
3180,10432010
3181,5312035
3182,8435409
3183,3704015
3184,7149170
3185,5096360
3186,2732760
3187,2596358
3188,7760059
3189,10455650
3190,3797098
3191,6011233
3192,9629100
3193,-504860
3194,7981649
3195,1017245
3196,9543828
3197,8173235
3198,4166579
3199,2241593
3200,5224221
3201,3985093
3202,8863105
3203,2569317
3204,7520363
3205,1439388
3206,6696997
3207,8308959
3208,10720073
3209,9545685
3210,2315037
3211,5737761
3212,11081229
3213,3331921
3214,7623303
3215,1304869
3216,6816548
3217,7749109
3218,3444999
3219,6883071
3220,7124215
3221,-47395
3222,5379609
3223,9577940
3224,1339520
3225,7264428
3226,4977910
3227,8007856
3228,3580267
3229,-1044813
3230,4045861
3231,1908880
3232,3665989
3233,2014500
3234,1335987
3235,3999417
3236,4516612
3237,8687100
3238,1216196
3239,12037779
3240,9954833
3241,7932530
3242,5811962
3243,15238360
3244,9023159
3245,11954586
3246,6176786
3247,8248281
3248,8811458
3249,8704788
3250,2781302
3251,5431980
3252,2436194
3253,10014030
3254,10290451
3255,2608281
3256,5578363
3257,2784190
3258,5893265
3259,5022325
3260,3984390
3261,3838608
3262,4665094
3263,8354119
3264,2074562
3265,7016618
3266,31952
3267,2879750
3268,6068443
3269,4892945
3270,12536005
3271,8158499
3272,2838739
3273,6383291
3274,-684793
3275,7783518
3276,2544466
3277,7926918
3278,-3179266
3279,10071863
3280,4308846
3281,6075366
3282,5031454
3283,7919688
3284,987844
3285,10516370
3286,1835839
3287,8630655
3288,8484093
3289,2451009
3290,3387799
3291,8394999
3292,3433819
3293,4678514
3294,981246
3295,6896971
3296,-2659849
3297,4561050
3298,4750916
3299,7795533
3300,6441796
3301,7235423
3302,7742565
3303,6401621
3304,6466765
3305,9142063
3306,6534710
3307,3844943
3308,7644007
3309,8959221
3310,10311827
3311,788225
3312,6209235
3313,11404279
3314,7450620
3315,306101
3316,11373174
3317,2758471
3318,5818454
3319,8677509
3320,3633568
3321,6582071
3322,7222819
3323,5230714
3324,-4558831
3325,-617781
3326,1111487
3327,2403189
3328,6860114
3329,-1741781
3330,3578094
3331,6583739
3332,997509
3333,3093480
3334,3950840
3335,6550978
3336,8043108
3337,8582101
3338,10229540
3339,3955202
3340,6960984
3341,3529884
3342,10799920
3343,3980456
3344,7832052
3345,6868265
3346,9746862
3347,10588914
3348,10865970
3349,7582714
3350,-146441
3351,3840888
3352,10588677
3353,10204743
3354,3161613
3355,8610331
3356,7765518
3357,9638283
3358,-2039684
3359,3715638
3360,4051068
3361,5869711
3362,7021077
3363,813920
3364,5694126
3365,2648778
3366,-164621
3367,520103
3368,9391066
3369,5979631
3370,4013591
3371,-728137
3372,2885260
3373,6536217
3374,2791445
3375,2189829
3376,6574198
3377,1554693
3378,6412119
3379,1559014
3380,8307820
3381,6573382
3382,10693091
3383,6715777
3384,2204070
3385,9190970
3386,5036820
3387,5455992
3388,5692220
3389,10438172
3390,3530773
3391,7611579
3392,3790347
3393,2717701
3394,8258549
3395,6594019
3396,8158690
3397,7990864
3398,4616995
3399,13300299
3400,7186544
3401,1595681
3402,6914878
3403,5415657
3404,7933586
3405,7242958
3406,8137454
3407,7530165
3408,6786482
3409,-2600067
3410,10023216
3411,6125319
3412,5245733
3413,1600390
3414,3793885
3415,10145817
3416,3182792
3417,8091767
3418,4954770
3419,3152653
3420,11202039
3421,9983353
3422,2234280
3423,-795876
3424,5409128
3425,7931251
3426,10890613
3427,3514653
3428,8903021
3429,10885164
3430,4273683
3431,-729050
3432,8073659
3433,7552612
3434,11506229
3435,1541697
3436,10984603
3437,6481592
3438,3278184
3439,6809078
3440,-1108809
3441,9856609
3442,9722878
3443,9103005
3444,5985772
3445,-3114340
3446,5922924
3447,11667809
3448,11430788
3449,6467168
3450,1983665
3451,6811275
3452,6750554
3453,-105799
3454,8710924
3455,4727868
3456,8206423
3457,6323375
3458,7757063
3459,3996021
3460,4346323
3461,2743534
3462,3088891
3463,5055909
3464,5511696
3465,10319632
3466,6118356
3467,2611503
3468,5767381
3469,209774
3470,9195045
3471,1433703
3472,6723709
3473,9545577
3474,6220593
3475,6671477
3476,4443625
3477,8145336
3478,2055766
3479,2173058
3480,6933741
3481,8319370
3482,10327717
3483,4725544
3484,1971663
3485,3172417
3486,5797178
3487,2814432
3488,7272683
3489,1896347
3490,2308889
3491,7841070
3492,4891510
3493,7936033
3494,5089923
3495,2358566
3496,2235526
3497,5562018
3498,4903162
3499,4657645
3500,4815044
3501,2644835
3502,5047403
3503,6775722
3504,9261707
3505,11137595
3506,6744284
3507,5857002
3508,-1121383
3509,1597385
3510,5794730
3511,6748929
3512,2524970
3513,3042134
3514,5828431
3515,5721544
3516,2351858
3517,11112683
3518,14814
3519,5847998
3520,1411226
3521,8640217
3522,5163706
3523,1351483
3524,4248535
3525,5977242
3526,1971273
3527,2804203
3528,3224280
3529,3910556
3530,7813671
3531,3474988
3532,4874422
3533,5115663
3534,6672243
3535,6662428
3536,9095875
3537,9091273
3538,2795197
3539,552357
3540,2576747
3541,6874243
3542,1450101
3543,7989344
3544,4689018
3545,5912359
3546,8745692
3547,277258
3548,4901018
3549,848178
3550,6661213
3551,4504650
3552,194230
3553,4695088
3554,1634346
3555,8501304
3556,6189840
3557,10066510
3558,-1284254
3559,7914003
3560,7649325
3561,7050303
3562,6856587
3563,4588486
3564,9561368
3565,2285759
3566,6398451
3567,-540291
3568,7900916
3569,8103177
3570,10135744
3571,6602501
3572,7913455
3573,5914623
3574,9192761
3575,1804859
3576,9612308
3577,9267223
3578,2523239
3579,9299283
3580,4775463
3581,8931314
3582,72946
3583,1265653
3584,9466618
3585,529303
3586,1850702
3587,6690407
3588,5825264
3589,4873586
3590,722256
3591,5049504
3592,6954039
3593,3305762
3594,4739816
3595,6382529
3596,8835023
3597,4435795
3598,4691560
3599,3137663
3600,3200782
3601,3178213
3602,454129
3603,4270782
3604,3207896
3605,6537323
3606,11487632
3607,6717230
3608,4027061
3609,4659376
3610,-114087
3611,5469804
3612,7882159
3613,2802255
3614,2997280
3615,-2068319
3616,1383152
3617,4035355
3618,797528
3619,6243812
3620,7978160
3621,9831134
3622,4651287
3623,9872025
3624,2532072
3625,8934568
3626,-1512383
3627,8077600
3628,11797836
3629,4663201
3630,9136932
3631,9710707
3632,2897345
3633,4744313
3634,8850908
3635,7585961
3636,7985053
3637,11086279
3638,8169602
3639,6067019
3640,4145570
3641,8777669
3642,-1213136
3643,2800627
3644,5799736
3645,-46681
3646,993897
3647,8245052
3648,3214471
3649,4136905
3650,7044720
3651,2025048
3652,3524989
3653,1342933
3654,3766627
3655,-119615
3656,3161097
3657,3513687
3658,11040760
3659,4637781
3660,4350810
3661,6975189
3662,6260635
3663,3715692
3664,2756944
3665,1536004
3666,2860347
3667,4987183
3668,7614983
3669,1631751
3670,4435913
3671,8087944
3672,786607
3673,297459
3674,6687648
3675,2622212
3676,-437683
3677,6987099
3678,11744391
3679,8663052
3680,8044285
3681,8121639
3682,5750287
3683,12186755
3684,1337089
3685,-1560985
3686,4411705
3687,480929
3688,4173318
3689,2548233
3690,3106590
3691,2562053
3692,3028480
3693,10827517
3694,7445202
3695,11984218
3696,2464073
3697,8061832
3698,3137774
3699,5481732
3700,6590556
3701,1129156
3702,9400078
3703,2361775
3704,2576155
3705,9319781
3706,7850660
3707,6066751
3708,3289162
3709,3582924
3710,6253199
3711,7224485
3712,1200462
3713,2684657
3714,4025535
3715,6875479
3716,7881350
3717,5215443
3718,5840491
3719,482999
3720,4987917
3721,7738150
3722,3322828
3723,6693030
3724,6067656
3725,8272022
3726,10135454
3727,2691241
3728,9733723
3729,8649003
3730,13188178
3731,5887026
3732,5164499
3733,7496275
3734,4903370
3735,5318192
3736,4166664
3737,2226215
3738,873690
3739,4850313
3740,3236754
3741,4538403
3742,11280068
3743,2229155
3744,3058167
3745,1849399
3746,4879962
3747,8735749
3748,4653278
3749,6825231
3750,5336420
3751,2823477
3752,5514347
3753,10956255
3754,2886827
3755,5408275
3756,1522611
3757,9052341
3758,5429007
3759,6449805
3760,4113222
3761,7184426
3762,5578767
3763,1801359
3764,4223945
3765,7049909
3766,6672963
3767,7843019
3768,9189706
3769,7963524
3770,8755683
3771,7272087
3772,6589759
3773,10905678
3774,529619
3775,9201870
3776,8028165
3777,1099232
3778,10997917
3779,8581315
3780,11138183
3781,-329895
3782,2288499
3783,1784553
3784,3558495
3785,8205039
3786,2973126
3787,8082237
3788,6504816
3789,2370174
3790,7628317
3791,497864
3792,9321949
3793,12130787
3794,3191853
3795,4166270
3796,6022310
3797,5395954
3798,3947477
3799,8648019
3800,659971
3801,5757298
3802,1084045
3803,7551971
3804,13387290
3805,4294556
3806,6865088
3807,6814066
3808,4705526
3809,5139508
3810,6694164
3811,7505918
3812,-88755
3813,5703000
3814,6547863
3815,7075071
3816,5546384
3817,10016690
3818,8005054
3819,5351674
3820,11066551
3821,-1896715
3822,8320838
3823,623200
3824,7170493
3825,4040692
3826,5260107
3827,6958323
3828,6194898
3829,4878240
3830,743171
3831,3898559
3832,8677677
3833,-1552380
3834,7716129
3835,5473354
3836,6132079
3837,3578060
3838,2140457
3839,9638455
3840,2904877
3841,6609810
3842,5411738
3843,3604729
3844,3619221
3845,-1670131
3846,10644080
3847,6512080
3848,4593835
3849,395545
3850,6945631
3851,2997024
3852,4270257
3853,10107885
3854,3398342
3855,4454635
3856,8670319
3857,7886034
3858,4761653
3859,5846188
3860,3710476
3861,9284385
3862,3319113
3863,6936837
3864,2249242
3865,4249809
3866,6361062
3867,1334013
3868,1764295
3869,6249815
3870,3476246
3871,11995974
3872,686009
3873,4128338
3874,5268916
3875,1125407
3876,862065
3877,4243409
3878,2972965
3879,7733285
3880,1488804
3881,4799387
3882,3195647
3883,-204282
3884,3406321
3885,6529004
3886,6091216
3887,1179734
3888,10198101
3889,361979
3890,8701878
3891,3354158
3892,4243605
3893,1581226
3894,3214702
3895,-606837
3896,4578350
3897,861239
3898,7970169
3899,9996494
3900,10472914
3901,3691240
3902,3676053
3903,10461559
3904,3412589
3905,4194826
3906,7204600
3907,185861
3908,7766950
3909,9502534
3910,10885878
3911,3022802
3912,8099107
3913,506842
3914,7730227
3915,2870238
3916,7946062
3917,6964997
3918,11043085
3919,-337958
3920,8639282
3921,1300613
3922,7266844
3923,9223680
3924,10983189
3925,6697157
3926,4326685
3927,2300298
3928,6949161
3929,6237122
3930,9657995
3931,9165990
3932,3705870
3933,-868374
3934,2306985
3935,6864104
3936,8606335
3937,6498166
3938,10078818
3939,4031476
3940,5130457
3941,7375122
3942,2083246
3943,895246
3944,7707145
3945,2062325
3946,8696291
3947,2790514
3948,714286
3949,10838714
3950,3906366
3951,1470811
3952,5143465
3953,9752969
3954,4650274
3955,-49366
3956,7835554
3957,4377012
3958,2626840
3959,6663671
3960,2559116
3961,2236534
3962,2179919
3963,5486703
3964,9239186
3965,4855802
3966,10948309
3967,7942673
3968,8074274
3969,8545320
3970,11044468
3971,6184204
3972,7105355
3973,1972201
3974,3117353
3975,7128189
3976,1166969
3977,3593686
3978,4196973
3979,4293655
3980,4015908
3981,1995359
3982,8170458
3983,7725040
3984,2469493
3985,2235766
3986,2399864
3987,9033551
3988,5167965
3989,3117032
3990,4081393
3991,4154580
3992,6968631
3993,-1766649
3994,9267420
3995,11973499
3996,6999838
3997,10237281
3998,8578211
3999,6156928
4000,12039771
4001,9324196
4002,1994279
4003,6330943
4004,7353394
4005,2932431
4006,2395160
4007,8560380
4008,7492937
4009,8158998
4010,10415163
4011,5424148
4012,884847
4013,3202456
4014,10494733
4015,8263614
4016,5434293
4017,1686373
4018,9419014
4019,4912421
4020,-1370494
4021,4102829
4022,1353552
4023,3281952
4024,-750790
4025,765296
4026,3016617
4027,2584750
4028,305190
4029,4049352
4030,2182839
4031,4748098
4032,7856853
4033,-651648
4034,9551388
4035,9804396
4036,9027387
4037,2844339
4038,7891708
4039,5680643
4040,1674958
4041,1809131
4042,185327
4043,3809972
4044,6686382
4045,939066
4046,4466009
4047,1368167
4048,9319654
4049,1954640
4050,3392259
4051,2793136
4052,8787811
4053,3812285
4054,11866470
4055,13478157
4056,5844327
4057,8216747
4058,5152729
4059,7027329
4060,6231953
4061,5139629
4062,6926970
4063,1662653
4064,2559400
4065,4771722
4066,3821058
4067,3932264
4068,2307747
4069,827007
4070,3622374
4071,7036684
4072,5370352
4073,7802058
4074,2187225
4075,3886855
4076,10448817
4077,3570697
4078,13228474
4079,3566559
4080,11064418
4081,12012150
4082,5653902
4083,6574367
4084,12190981
4085,1118110
4086,3019134
4087,13944764
4088,8043313
4089,1192250
4090,7067196
4091,9553792
4092,6777546
4093,2941932
4094,10137281
4095,1237579
4096,8268260
4097,9435544
4098,6820864
4099,-64747
4100,10772745
4101,5765875
4102,8133949
4103,8322257
4104,4348469
4105,5583902
4106,10222088
4107,7159830
4108,1619838
4109,6715699
4110,5708866
4111,10619420
4112,8870473
4113,9912725
4114,3836321
4115,3982858
4116,8634263
4117,1976382
4118,3543108
4119,11433266
4120,10809199
4121,8410754
4122,7425971
4123,17200
4124,10473011
4125,6552259
4126,5598958
4127,565241
4128,6121214
4129,6770078
4130,9388861
4131,5489173
4132,4234767
4133,1625513
4134,1096829
4135,236246
4136,11609541
4137,6013333
4138,3636052
4139,4276539
4140,10087852
4141,2759460
4142,8605627
4143,6322692
4144,-285062
4145,1715243
4146,10342592
4147,102324
4148,8347735
4149,9368249
4150,991532
4151,-641036
