ACCOUNT_ID,BALANCE_CENTS
2165,9812242
2166,8891817
2167,8217519
2168,9249542
2169,442142
2170,1197497
2171,784171
2172,6486565
2173,984103
2174,7792440
2175,2387338
2176,3126604
2177,6908600
2178,5224718
2179,3738270
2180,9570562
2181,770901
2182,3100895
2183,3397473
2184,2229350
2185,1034990
2186,2223668
2187,6398186
2188,5584950
2189,3725174
2190,8607690
2191,1978956
2192,2067336
2193,4679750
2194,8742592
2195,7100689
2196,4572260
2197,8755574
2198,789688
2199,128057
2200,4532083
2201,1274059
2202,5577985
2203,6039835
2204,5083611
2205,6165431
2206,9475861
2207,4823213
2208,8257783
2209,2060670
2210,7144840
2211,6707580
2212,1392981
2213,6358735
2214,6079988
2215,1398176
2216,2727836
2217,409579
2218,5852893
2219,9432884
2220,8577088
2221,6642122
2222,147041
2223,9597564
2224,3682201
2225,1040884
2226,2983827
2227,1353800
2228,6412208
2229,6889996
2230,3648643
2231,5902986
2232,4712948
2233,1581718
2234,4603323
2235,4856310
2236,8920082
2237,4874539
2238,7600923
2239,5755682
2240,1719683
2241,1915265
2242,8938013
2243,999513
2244,1259054
2245,4760861
2246,7216942
2247,4694049
2248,2622961
2249,6723156
2250,249460
2251,6266241
2252,3640972
2253,5221025
2254,366649
2255,9966925
2256,4429775
2257,3658227
2258,6546300
2259,4436426
2260,457500
2261,2286790
2262,891978
2263,3554663
2264,8862217
2265,5989747
2266,179435
2267,7828469
2268,264688
2269,8740943
2270,1232772
2271,4824854
2272,8960231
2273,9832926
2274,5862363
2275,9876931
2276,8571887
2277,2937297
2278,4137709
2279,8411816
2280,2562272
2281,4795297
2282,9223641
2283,1496851
2284,9262594
2285,1735138
2286,8067811
2287,2703877
2288,6643899
2289,7348292
2290,1964670
2291,4350820
2292,3313868
2293,4496885
2294,8827190
2295,2235258
2296,7082121
2297,4730958
2298,8402878
2299,8027880
2300,1859856
2301,8285631
2302,9873575
2303,2682954
2304,9964872
2305,1925415
2306,7490525
2307,8920034
2308,9210728
2309,4214406
2310,8291945
2311,8321438
2312,285290
2313,9480024
2314,9729122
2315,5711557
2316,3739647
2317,6195700
2318,4283122
2319,1666923
2320,6210707
2321,2761741
2322,978339
2323,629342
2324,4891141
2325,989079
2326,1902669
2327,2382179
2328,4079510
2329,8405748
2330,6835139
2331,2652052
2332,9298238
2333,2280226
2334,3468511
2335,3037838
2336,5951457
2337,9889968
2338,3142846
2339,9058213
2340,664640
2341,3688183
2342,8390399
2343,3852037
2344,6493924
2345,8463033
2346,3586684
2347,426
2348,8180849
2349,2632393
2350,4946764
2351,6305672
2352,9638054
2353,3983779
2354,8402484
2355,3981830
2356,1522267
2357,8802056
2358,2554017
2359,1776047
2360,4779165
2361,821117
2362,9768979
2363,2826372
2364,1542000
2365,2651923
2366,7594391
2367,3891178
2368,5937615
2369,2380228
2370,2923679
2371,9477353
2372,9634690
2373,3651993
2374,4388265
2375,5493895
2376,3606837
2377,3674033
2378,2067839
2379,6127805
2380,5899856
2381,5908109
2382,1493365
2383,1142868
2384,8037919
2385,5647085
2386,93284
2387,5574113
2388,2426502
2389,1886901
2390,690594
2391,2012234
2392,5122941
2393,2089034
2394,5640850
2395,4848355
2396,3972798
2397,3935087
2398,8050280
2399,4061702
2400,851757
2401,9210314
2402,8619093
2403,8329524
2404,5139617
2405,3719816
2406,5294447
2407,1492785
2408,9902983
2409,5745090
2410,5874237
2411,1874981
2412,6214401
2413,7751828
2414,1233714
2415,5047020
2416,1448301
2417,9356942
2418,4271640
2419,8194762
2420,2096333
2421,4191506
2422,3326503
2423,551955
2424,3754250
2425,296003
2426,244972
2427,87918
2428,8542955
2429,803547
2430,5846409
2431,6754995
2432,7827597
2433,5628327
2434,3948847
2435,2975328
2436,3000584
2437,6050644
2438,5008076
2439,1360964
2440,919355
2441,937309
2442,9103292
2443,4970792
2444,1428953
2445,3771130
2446,4939377
2447,2523642
2448,4169964
2449,1052884
2450,4778848
2451,359555
2452,3507540
2453,8667941
2454,9031736
2455,2019378
2456,6573026
2457,7307712
2458,7517489
2459,634727
2460,7276154
2461,933937
2462,659137
2463,6305708
2464,2815988
2465,3338451
2466,906248
2467,780896
2468,8048986
2469,8055958
2470,6200412
2471,94457
2472,1451656
2473,7953707
2474,5142023
2475,9935501
2476,2447687
2477,2104107
2478,6679207
2479,4236449
2480,9718744
2481,6858200
2482,937237
2483,5451412
2484,697369
2485,1185859
2486,8966289
2487,2656595
2488,344398
2489,1528793
2490,5039532
2491,2285544
2492,9186927
2493,9617263
2494,510026
2495,6227363
2496,8545811
2497,9037400
2498,8624598
2499,5724652
2500,3532745
2501,1368926
2502,2275332
2503,6326554
2504,511213
2505,1809800
2506,2865348
2507,641325
2508,8962992
2509,4253200
2510,7508009
2511,8162454
2512,4179571
2513,2858656
2514,9629261
2515,7224886
2516,4918911
2517,5142799
2518,9043681
2519,9691201
2520,9898772
2521,158197
2522,5634421
2523,4168922
2524,2603959
2525,7252504
2526,1097430
2527,9923338
2528,9776289
2529,863507
2530,2700346
2531,1512258
2532,2525252
2533,2046598
2534,3624255
2535,9744972
2536,7257497
2537,8296642
2538,6377973
2539,279194
2540,1002370
2541,3294387
2542,8730762
2543,2127348
2544,481816
2545,5113723
2546,9467742
2547,1908036
2548,1069164
2549,9585418
2550,5778580
2551,3175535
2552,6552307
2553,9421678
2554,3130203
2555,4709174
2556,2604193
2557,3623719
2558,7013977
2559,8066454
2560,7313914
2561,7373456
2562,3166283
2563,472316
2564,8240958
2565,4132662
2566,1786159
2567,1125118
2568,2954997
2569,3757901
2570,4085579
2571,1815450
2572,4027313
2573,9064505
2574,8833485
2575,2117864
2576,2505105
2577,3522243
2578,3214643
2579,2995764
2580,9793530
2581,9746975
2582,4441554
2583,1235699
2584,2112946
2585,3805694
2586,1421202
2587,9051174
2588,2851116
2589,3646868
2590,361193
2591,4841904
2592,8065743
2593,4046683
2594,7395351
2595,3325176
2596,4247171
2597,131312
2598,1918070
2599,361948
2600,3226850
2601,5328973
2602,3652211
2603,182941
2604,1476823
2605,2648350
2606,4980506
2607,3701462
2608,7778139
2609,7788624
2610,496700
2611,385441
2612,7735355
2613,1934190
2614,400824
2615,3182289
2616,7588573
2617,3173727
2618,8041554
2619,5623301
2620,147047
2621,9763846
2622,4198475
2623,6219998
2624,3248990
2625,2801273
2626,9939318
2627,6385094
2628,7797940
2629,1092278
2630,7771438
2631,86471
2632,507155
2633,4981480
2634,8505721
2635,5001691
2636,3241763
2637,1621914
2638,9809546
2639,3966404
2640,413932
2641,6763475
2642,8384592
2643,8000343
2644,6756650
2645,6412671
2646,2254306
2647,9310041
2648,6238624
2649,1459724
2650,9097377
2651,6091735
2652,2338931
2653,4783472
2654,7316423
2655,2247586
2656,2335742
2657,5237890
2658,9284830
2659,1084077
2660,5260785
2661,4448759
2662,8367230
2663,3985373
2664,1913976
2665,227067
2666,8251691
2667,4429555
2668,7577667
2669,6140401
2670,4354683
2671,1629148
2672,2007310
2673,1923901
2674,9500015
2675,8577574
2676,9119363
2677,2983766
2678,8799294
2679,5451682
2680,1640871
2681,396353
2682,1641714
2683,4702775
2684,9125643
2685,9025831
2686,1443960
2687,857111
2688,2948506
2689,4589279
2690,5409680
2691,2017080
2692,3652180
2693,7663011
2694,9817159
2695,398762
2696,3713016
2697,6188615
2698,3973972
2699,9592127
2700,233084
2701,6172645
2702,5552477
2703,1862845
2704,3764406
2705,6520153
2706,2373136
2707,5032528
2708,8751168
2709,9926860
2710,4979109
2711,4504514
2712,9506411
2713,195332
2714,6119705
2715,3641870
2716,5580014
2717,4474273
2718,9274929
2719,1353261
2720,8064464
2721,7265285
2722,9365428
2723,1338770
2724,7822172
2725,2584855
2726,1469944
2727,4486629
2728,3527847
2729,7359741
2730,9882974
2731,6263746
2732,8092941
2733,2108647
2734,6770207
2735,9610190
2736,509696
2737,3729603
2738,1525397
2739,3556085
2740,7166788
2741,9335569
2742,1507263
2743,7751167
2744,4461678
2745,1482902
2746,7827041
2747,8382596
2748,2221061
2749,7066547
2750,5063105
2751,8982689
2752,4562247
2753,4928264
2754,4487929
2755,8284981
2756,5133407
2757,3317766
2758,861017
2759,7111066
2760,9933715
2761,6735399
2762,3583316
2763,7958353
2764,1370877
2765,7919767
2766,7766102
2767,8522307
2768,580690
2769,9603936
2770,9140448
2771,8066782
2772,7221953
2773,8468374
2774,1877741
2775,3011079
2776,9592657
2777,31660
2778,1716334
2779,5830197
2780,6515102
2781,4182765
2782,2016556
2783,5420086
2784,8906695
2785,934149
2786,7223791
2787,3781240
2788,888034
2789,9373705
2790,9891221
2791,6521614
2792,6533565
2793,7603726
2794,5612280
2795,2682823
2796,6724102
2797,7798423
2798,2030774
2799,1433967
2800,8251629
2801,8639716
2802,558864
2803,7159678
2804,6450125
2805,9844911
2806,2348926
2807,175932
2808,5308015
2809,4611593
2810,998213
2811,1422862
2812,9646187
2813,7845750
2814,7043324
2815,1923199
2816,4156839
2817,1552740
2818,1917940
2819,307883
2820,7240022
2821,6682612
2822,4637116
2823,4787699
2824,7506520
2825,3073701
2826,4205766
2827,5565456
2828,3425479
2829,465682
2830,6500395
2831,1791858
2832,4734536
2833,9946829
2834,1753598
2835,7313079
2836,6298608
2837,6463610
2838,1331287
2839,2472173
2840,1596625
2841,7905127
2842,3261599
2843,5318575
2844,1643071
2845,3976723
2846,5641784
2847,4974514
2848,8283798
2849,4489962
2850,5203147
2851,6296388
2852,6098475
2853,5280518
2854,8338642
2855,9508904
2856,9644810
2857,7452680
2858,3434192
2859,6187548
2860,9960933
2861,7950896
2862,1920085
2863,1357981
2864,9051557
2865,5883433
2866,573145
2867,9658865
2868,6937808
2869,5428720
2870,87035
2871,7223579
2872,4895407
2873,3996710
2874,2418720
2875,3955222
2876,4953657
2877,5434176
2878,8091255
2879,1743206
2880,6555283
2881,8753298
2882,7931687
2883,4320182
2884,2333401
2885,3061852
2886,6162058
2887,1934904
2888,2523279
2889,2082299
2890,3007760
2891,9560958
2892,4384167
2893,9059637
2894,6852148
2895,952888
2896,5262532
2897,4844383
2898,995701
2899,289838
2900,9643711
2901,2308057
2902,3857956
2903,8682536
2904,4572032
2905,51467
2906,576953
2907,8324407
2908,2336972
2909,6773388
2910,6344956
2911,7674222
2912,6158306
2913,8496530
2914,3386161
2915,3766270
2916,3882197
2917,4984514
2918,4283604
2919,2202329
2920,631678
2921,8402150
2922,4419428
2923,875168
2924,1101357
2925,4368487
2926,4317891
2927,5507387
2928,7818607
2929,5552750
2930,5439793
2931,1853788
2932,9718696
2933,6345677
2934,6781103
2935,838659
2936,346123
2937,4427763
2938,3966436
2939,774830
2940,7898946
2941,2025923
2942,2853906
2943,1383269
2944,6824423
2945,6507188
2946,3654453
2947,6159908
2948,7181282
2949,1078508
2950,940932
2951,7944388
2952,1511598
2953,3651376
2954,5698358
2955,5710194
2956,472924
2957,1273503
2958,3907239
2959,584072
2960,2961480
2961,5728720
2962,6589525
2963,7702931
2964,8933253
2965,9469782
2966,4329620
2967,7561271
2968,3725324
2969,8444620
2970,556582
2971,688311
2972,9208400
2973,9456821
2974,3082404
2975,4763663
2976,7341670
2977,2847219
2978,9152142
2979,6167476
2980,9071168
2981,7419027
2982,2299995
2983,696003
2984,1276824
2985,5244577
2986,3611877
2987,2893051
2988,6893833
2989,7792845
2990,9791910
2991,7796730
2992,8564036
2993,7009790
2994,8407539
2995,8848502
2996,9031168
2997,2019524
2998,927640
2999,9301439
3000,6034419
3001,2258357
3002,5762291
3003,1528895
3004,8148103
3005,8958464
3006,4332116
3007,1996760
3008,6144467
3009,5282485
3010,2282466
3011,6079903
3012,8664966
3013,1763609
3014,2995665
3015,8825630
3016,5506872
3017,4003011
3018,2329430
3019,4573514
3020,5623569
3021,8849300
3022,3936496
3023,4705791
3024,465975
3025,2022961
3026,2140588
3027,4512487
3028,8930981
3029,7462183
3030,5194182
3031,8420246
3032,6885908
3033,633540
3034,6560619
3035,4790511
3036,7182383
3037,8801780
3038,3434682
3039,6782466
3040,8056904
3041,4243737
3042,5555650
3043,3271629
3044,2341979
3045,4516131
3046,2521536
3047,9325155
3048,295619
3049,9621497
3050,511015
3051,1979797
3052,7041576
3053,4099
3054,8817305
3055,5084851
3056,1708935
3057,77739
3058,1539385
3059,1938340
3060,8295328
3061,8660283
3062,1266423
3063,2933551
3064,5885751
3065,5275599
3066,4501204
3067,4154706
3068,2357242
3069,9566228
3070,5604038
3071,58132
3072,2329007
3073,903379
3074,9017066
3075,9648103
3076,2870777
3077,3335385
3078,5104097
3079,1430835
3080,5579570
3081,9967330
3082,6838001
3083,4168618
3084,3564355
3085,2525197
3086,1040738
3087,5343386
3088,7487118
3089,8783427
3090,5743174
3091,591290
3092,9286132
3093,9422243
3094,3578684
3095,9593225
3096,784132
3097,3848621
3098,6343748
3099,6465100
3100,336486
3101,6348673
3102,8840366
3103,6687944
3104,7223734
3105,2403534
3106,4703519
3107,1476473
3108,986757
3109,4484176
3110,3495454
3111,8654937
3112,2000521
3113,3391883
3114,9529439
3115,5969600
3116,6928925
3117,1051063
3118,6079003
3119,9433138
3120,6150628
3121,1653322
3122,7261962
3123,1485017
3124,5015473
3125,7652744
3126,7385528
3127,1610776
3128,1864098
3129,4985308
3130,7472104
3131,4241715
3132,3414194
3133,4057944
3134,5792770
3135,8983039
3136,296815
3137,4129169
3138,7150916
3139,7826623
3140,3217227
3141,2511652
3142,5282273
3143,5904128
3144,2827246
3145,4253775
3146,4195478
3147,9891559
3148,5770685
3149,1302262
3150,9484395
3151,1033877
3152,2758880
3153,5937640
3154,9876239
3155,5727383
3156,7912842
3157,297386
3158,2589992
3159,7218193
3160,7593349
3161,4284485
3162,3476664
3163,7808362
3164,5663708
3165,948329
3166,5589786
3167,9455912
3168,9173224
3169,2970413
3170,2992333
3171,2057135
3172,499611
3173,2057491
3174,4952371
3175,776402
3176,2281121
3177,8914328
3178,7146089
3179,8531396
3180,7739972
3181,3982545
3182,5748425
3183,3747672
3184,3250792
3185,7795166
3186,2322396
3187,5320245
3188,5677726
3189,6738333
3190,3488989
3191,4193406
3192,8976399
3193,202515
3194,7000447
3195,406649
3196,9422652
3197,7075594
3198,7176438
3199,3926857
3200,4299637
3201,3711664
3202,9830765
3203,3563284
3204,6923231
3205,346641
3206,6683986
3207,9238329
3208,9928379
3209,7633170
3210,1735917
3211,6466848
3212,9165599
3213,1814432
3214,9053453
3215,141451
3216,6484807
3217,7609383
3218,3845477
3219,5519861
3220,8098543
3221,879908
3222,6682516
3223,9251574
3224,859865
3225,5931093
3226,1044895
3227,9713971
3228,1686728
3229,2260003
3230,357675
3231,804700
3232,4206837
3233,5336884
3234,403711
3235,4928141
3236,3962634
3237,8872922
3238,351316
3239,8824121
3240,9337590
3241,5316982
3242,3756456
3243,9034299
3244,9138771
3245,8542407
3246,4027108
3247,9639200
3248,7124883
3249,5402868
3250,3432552
3251,5538739
3252,3529258
3253,7430420
3254,9055456
3255,5947791
3256,5742242
3257,4100116
3258,3624080
3259,5569993
3260,2909705
3261,3892619
3262,4043088
3263,7149496
3264,2751980
3265,3651052
3266,564846
3267,4999035
3268,7657901
3269,3142333
3270,9164382
3271,8429919
3272,1037820
3273,1539925
3274,1462124
3275,4735694
3276,3530433
3277,9517250
3278,1514685
3279,8952333
3280,6305322
3281,3457510
3282,3950184
3283,8301864
3284,2145212
3285,7778102
3286,2361389
3287,7739738
3288,8377229
3289,1579396
3290,4299230
3291,9005724
3292,4503539
3293,5876331
3294,789708
3295,7653857
3296,697097
3297,2439879
3298,4683040
3299,5300736
3300,7534745
3301,7652975
3302,3633203
3303,3865235
3304,5969868
3305,7745474
3306,8315025
3307,3089653
3308,8423666
3309,4704855
3310,9544222
3311,1042077
3312,3312846
3313,9833657
3314,9368902
3315,1259343
3316,9613292
3317,2158288
3318,5786477
3319,7717255
3320,2597505
3321,7645733
3322,6242312
3323,8910977
3324,216262
3325,761269
3326,1350562
3327,2983943
3328,8600263
3329,741762
3330,3490339
3331,7378599
3332,2621509
3333,2136490
3334,3307232
3335,6747659
3336,5175930
3337,7679352
3338,9432546
3339,5526131
3340,7414555
3341,1895363
3342,9548164
3343,3705870
3344,8813583
3345,7647186
3346,9193699
3347,9411103
3348,9244839
3349,7859412
3350,174425
3351,1606232
3352,9513165
3353,9654994
3354,3230408
3355,7033310
3356,8813924
3357,8985341
3358,209290
3359,2283487
3360,5696803
3361,4648109
3362,6343992
3363,3343776
3364,3794118
3365,3674690
3366,3362319
3367,1848553
3368,8435933
3369,5375844
3370,2379196
3371,3688456
3372,3049552
3373,3019606
3374,3848173
3375,3758759
3376,6224163
3377,1128511
3378,7420171
3379,4397591
3380,8370573
3381,5939800
3382,8746764
3383,4615801
3384,191397
3385,9193485
3386,3247137
3387,6889718
3388,1954784
3389,9862962
3390,3000983
3391,8559296
3392,5480768
3393,4378510
3394,7124565
3395,1814259
3396,8470460
3397,5215620
3398,3737850
3399,8972881
3400,6480521
3401,1467835
3402,3852122
3403,4950457
3404,7549491
3405,7117111
3406,6922942
3407,8930364
3408,6731749
3409,1154667
3410,8776912
3411,7448054
3412,4497805
3413,144306
3414,4381191
3415,8245954
3416,3019221
3417,5264985
3418,5929113
3419,3616768
3420,9008035
3421,9063274
3422,3873366
3423,1581564
3424,9214968
3425,6522377
3426,9341025
3427,845465
3428,7295697
3429,6726462
3430,3919560
3431,1483599
3432,8220096
3433,7046376
3434,6494156
3435,1898746
3436,9748249
3437,7565919
3438,1407918
3439,8721815
3440,760432
3441,8706241
3442,9171445
3443,6605638
3444,4775567
3445,228969
3446,8688083
3447,9549469
3448,9938165
3449,5107595
3450,1886629
3451,4711439
3452,4460708
3453,1653293
3454,7546279
3455,3084971
3456,5743467
3457,4798162
3458,6100305
3459,2786948
3460,3151201
3461,2381591
3462,1567534
3463,4516659
3464,8487690
3465,6988879
3466,7493459
3467,430178
3468,4917458
3469,1272217
3470,8061817
3471,349529
3472,7486714
3473,8636816
3474,4598543
3475,7054519
3476,5346146
3477,9142614
3478,1436746
3479,4662291
3480,6634101
3481,8590271
3482,7828268
3483,3174863
3484,2778025
3485,1496631
3486,5577654
3487,2959709
3488,6291998
3489,573094
3490,4239390
3491,7457095
3492,2678881
3493,5130887
3494,6137752
3495,2365841
3496,648942
3497,3503488
3498,4907069
3499,4542690
3500,5240752
3501,2657942
3502,4658863
3503,6024238
3504,8984647
3505,9558115
3506,7934563
3507,8452629
3508,4069208
3509,464472
3510,782791
3511,5232486
3512,2108613
3513,1657110
3514,6719431
3515,5187952
3516,2822550
3517,9533931
3518,1186213
3519,4914990
3520,166204
3521,7124718
3522,7490844
3523,1065957
3524,3371498
3525,7021706
3526,3321127
3527,1324423
3528,4771797
3529,2870010
3530,3550335
3531,3755108
3532,3633307
3533,4580547
3534,6688500
3535,6594697
3536,7637209
3537,7400158
3538,1995759
3539,829891
3540,1673161
3541,7067000
3542,4725012
3543,6111569
3544,6610918
3545,5787160
3546,9141482
3547,1084432
3548,2952438
3549,1433138
3550,6444117
3551,5044203
3552,2007119
3553,4314404
3554,1375604
3555,4108926
3556,4641002
3557,9698994
3558,858404
3559,8392948
3560,9323590
3561,7296417
3562,4576180
3563,4226077
3564,7730712
3565,4991904
3566,7163396
3567,1970180
3568,3732257
3569,7054886
3570,6531734
3571,9011981
3572,9464431
3573,6303605
3574,7418906
3575,2063357
3576,9321931
3577,7110376
3578,4445412
3579,7339051
3580,5781492
3581,8063940
3582,118120
3583,1144013
3584,8381836
3585,301962
3586,157463
3587,5821487
3588,2591474
3589,4781180
3590,1917460
3591,4440837
3592,5986917
3593,4681605
3594,5794754
3595,4466719
3596,6340321
3597,3805261
3598,2813092
3599,2051118
3600,5573158
3601,4703488
3602,1201361
3603,4336391
3604,6802396
3605,8806381
3606,8644953
3607,2143486
3608,5266295
3609,5294861
3610,470465
3611,5592780
3612,4490445
3613,8820517
3614,1636993
3615,1306221
3616,424594
3617,2380745
3618,106810
3619,8606970
3620,7461017
3621,9376094
3622,260876
3623,8687639
3624,3149487
3625,8355014
3626,129657
3627,7812446
3628,6849536
3629,4246787
3630,7522057
3631,7986349
3632,2898492
3633,1141299
3634,8028295
3635,8800353
3636,4536921
3637,9720254
3638,7716187
3639,7335018
3640,5100103
3641,5564561
3642,590816
3643,1471095
3644,4162576
3645,555163
3646,3084415
3647,9070370
3648,3011881
3649,2957312
3650,8230079
3651,2279162
3652,2103340
3653,1359732
3654,2846815
3655,165897
3656,55264
3657,857136
3658,8713351
3659,6746294
3660,2170184
3661,5353147
3662,6041014
3663,2375381
3664,2798204
3665,1950591
3666,1615672
3667,7788475
3668,9282519
3669,5164880
3670,2176498
3671,9665948
3672,2521989
3673,592985
3674,7420971
3675,1391570
3676,905543
3677,6630017
3678,9321856
3679,8188836
3680,9907821
3681,5253369
3682,5573368
3683,9956124
3684,517207
3685,2076573
3686,6454190
3687,1880080
3688,5418690
3689,2837856
3690,2840716
3691,4295129
3692,4703368
3693,9551643
3694,6029688
3695,8372413
3696,66212
3697,8907819
3698,8875195
3699,6053539
3700,6206329
3701,1352407
3702,7387531
3703,2220431
3704,4273568
3705,5492867
3706,4480544
3707,9798364
3708,8007068
3709,2377914
3710,6441624
3711,6601139
3712,1869479
3713,3187214
3714,4843197
3715,6862928
3716,9088004
3717,1349799
3718,3774484
3719,2443689
3720,1374049
3721,3838997
3722,2616565
3723,2564815
3724,3638419
3725,6669696
3726,7752976
3727,2505337
3728,9882350
3729,9215954
3730,8436335
3731,6320009
3732,3985769
3733,1803856
3734,5127220
3735,5383061
3736,5513133
3737,990925
3738,286568
3739,5956539
3740,1817127
3741,6355390
3742,9364480
3743,642448
3744,1355310
3745,2342274
3746,3592078
3747,8360072
3748,3857741
3749,8295794
3750,3775751
3751,2451320
3752,5524282
3753,6324660
3754,4383340
3755,6998421
3756,2603107
3757,9334755
3758,5129484
3759,4636938
3760,4993240
3761,5820658
3762,5064613
3763,1264210
3764,7751232
3765,7283963
3766,4131914
3767,6796732
3768,7831519
3769,6288109
3770,9850899
3771,5244178
3772,7537354
3773,8160926
3774,4042122
3775,7863391
3776,5752367
3777,2748074
3778,9277043
3779,6023276
3780,9992997
3781,2973153
3782,1957063
3783,2851546
3784,2336970
3785,3762574
3786,4042780
3787,4034026
3788,4668559
3789,2613148
3790,7523753
3791,171605
3792,7445173
3793,8990630
3794,5174570
3795,6260821
3796,9568549
3797,4845439
3798,4095961
3799,8476117
3800,2992581
3801,4308757
3802,1298293
3803,4901553
3804,8419426
3805,1973275
3806,3735183
3807,7989902
3808,5475609
3809,5632552
3810,5618900
3811,7372865
3812,1404318
3813,3525804
3814,4461135
3815,6702875
3816,9939662
3817,7570205
3818,8395884
3819,3578328
3820,9585114
3821,551089
3822,6389522
3823,437181
3824,5594536
3825,2699073
3826,4146592
3827,6377873
3828,3896955
3829,4996912
3830,537141
3831,6557423
3832,9060343
3833,77853
3834,4923531
3835,5502936
3836,6166119
3837,5078012
3838,1218476
3839,9200446
3840,1258681
3841,7255066
3842,6749780
3843,4800082
3844,6427430
3845,240015
3846,9711139
3847,6217366
3848,7386412
3849,1829677
3850,8884074
3851,3859399
3852,2149484
3853,8852125
3854,3732423
3855,1039014
3856,5366259
3857,9629062
3858,5084757
3859,4261322
3860,3483234
3861,8382100
3862,4863914
3863,7015348
3864,1465366
3865,4239018
3866,5237093
3867,2579982
3868,3325502
3869,4875887
3870,2032448
3871,9645222
3872,2396318
3873,5087954
3874,3327220
3875,2866428
3876,2560758
3877,5539747
3878,3075289
3879,5901341
3880,1480193
3881,183076
3882,1663973
3883,1312136
3884,4569042
3885,8901030
3886,1353460
3887,2042846
3888,7667287
3889,2261136
3890,7195676
3891,340227
3892,2315764
3893,2920287
3894,3177851
3895,1492910
3896,6041291
3897,1488612
3898,6565056
3899,9948574
3900,9619318
3901,5343295
3902,2188048
3903,9248514
3904,3563055
3905,2360933
3906,5422351
3907,2106388
3908,6950215
3909,7350746
3910,7304743
3911,2248814
3912,6825383
3913,1524120
3914,6311685
3915,1679460
3916,5848291
3917,7570653
3918,9155328
3919,1650806
3920,7922209
3921,323756
3922,3527772
3923,8192032
3924,8990774
3925,7506195
3926,5676828
3927,3569212
3928,6848337
3929,7778320
3930,7469043
3931,8861787
3932,1769121
3933,30760
3934,3336861
3935,7574818
3936,7117707
3937,5104117
3938,8485105
3939,2842135
3940,1680650
3941,5507461
3942,1309970
3943,1802222
3944,6110157
3945,528877
3946,7778414
3947,4540152
3948,1501486
3949,9620998
3950,1788776
3951,3885069
3952,623626
3953,8590709
3954,2041261
3955,1306004
3956,8503972
3957,4954338
3958,4613302
3959,8197273
3960,4555754
3961,2169858
3962,3826084
3963,2595183
3964,4908703
3965,2857503
3966,9997624
3967,7946619
3968,8223849
3969,6817988
3970,9238769
3971,2511555
3972,6357798
3973,2598656
3974,3731392
3975,5461313
3976,2952960
3977,3928587
3978,3265396
3979,3127663
3980,6923871
3981,2176481
3982,6410184
3983,8032760
3984,3587919
3985,2895641
3986,2263972
3987,7515399
3988,1643023
3989,1724820
3990,3442999
3991,4590378
3992,7311076
3993,1233791
3994,8080441
3995,9413521
3996,5751537
3997,9413394
3998,7847923
3999,4241248
4000,9091611
4001,7873605
4002,21169
4003,5921142
4004,6523657
4005,2552880
4006,454270
4007,7802388
4008,7824272
4009,7322639
4010,7509226
4011,7121132
4012,1654537
4013,1006804
4014,9907239
4015,7973191
4016,4099642
4017,723018
4018,8669765
4019,2589433
4020,2115480
4021,4842947
4022,745498
4023,2184876
4024,1700505
4025,3184294
4026,1332920
4027,2531973
4028,1689704
4029,3862090
4030,95763
4031,2946308
4032,4506262
4033,1570258
4034,7073643
4035,7402416
4036,8583904
4037,2534244
4038,5888469
4039,6421456
4040,2620458
4041,59640
4042,491807
4043,4064328
4044,5580195
4045,172441
4046,1330090
4047,929804
4048,8712457
4049,1421960
4050,3960280
4051,3173170
4052,1686187
4053,2675051
4054,9357415
4055,9495617
4056,4171997
4057,5385945
4058,4556878
4059,5724415
4060,7758785
4061,3896118
4062,5521613
4063,3072101
4064,2907594
4065,1973362
4066,5571838
4067,2897011
4068,4335494
4069,430405
4070,3507305
4071,5650858
4072,5778572
4073,5729688
4074,503226
4075,4165592
4076,9335226
4077,315387
4078,9039759
4079,5198361
4080,9752107
4081,5182492
4082,5477078
4083,5408020
4084,8689510
4085,4906432
4086,951431
4087,9973522
4088,7265862
4089,2298028
4090,6481855
4091,8116331
4092,6369105
4093,3336041
4094,6061474
4095,1879711
4096,8931343
4097,6683666
4098,6930733
4099,4521551
4100,9423431
4101,6740885
4102,5114104
4103,8475459
4104,4878159
4105,3669626
4106,9310046
4107,8014944
4108,364419
4109,3440309
4110,5750373
4111,9725508
4112,5038180
4113,8828093
4114,6689087
4115,2419826
4116,9794737
4117,1508374
4118,2660030
4119,9485422
4120,9995353
4121,6098946
4122,7898140
4123,946387
4124,8885896
4125,6614968
4126,5046693
4127,1740157
4128,5739585
4129,7222308
4130,8993198
4131,3987127
4132,4524661
4133,5758322
4134,2125240
4135,1228215
4136,8396748
4137,5994705
4138,4503149
4139,4832676
4140,9056933
4141,1488285
4142,9195569
4143,6840537
4144,114990
4145,930927
4146,8828655
4147,3647254
4148,6111280
4149,7560312
4150,1165598
4151,1278430
4152,4127060
4153,6108196
4154,7386636
4155,3656166
4156,8670752
4157,4761224
4158,6899234
4159,744573
4160,6089623
4161,7463797
4162,6032205
4163,3333990
4164,2796305
4165,5214527
4166,4936164
4167,8150533
4168,7691257
4169,6361477
4170,3582014
4171,4547563
4172,8647403
4173,7378210
4174,363185
4175,1030881
4176,6733631
4177,9317738
4178,8469971
4179,8492681
4180,1219503
4181,83086
4182,5150828
4183,467051
4184,4584340
4185,8804836
4186,7997865
4187,185177
4188,3568495
4189,2650628
